vendor_guid,object_type,title,description,display_name,calculation_method,calculation_int,workflow_state,mastery_points,ratings,,,,,,,,,
FerrisDIVG1,outcome,DIVG1 Identify issues,"Diversity (Global) – DIVG1 Identify issues – Students will articulate knowledge and understanding of local, regional, national, and global issues and the interconnectedness and interdependency of human populations. ",DIVG1,highest,,active,3,4,"Advanced: Demonstrate a sophisticated and multi-layered ability  to identify local, regional, national and global diversity  issues along with the interconnectedness and  interdependency of human populations.",3,"Proficient: Demonstrate an advanced ability to identify local, regional, national and global diversity issues along with the interconnectedness and interdependency of human populations.",2,"Progressing: Demonstrate a basic ability to identify local, regional, national and global diversity issues along with the interconnectedness and interdependency of human populations.",1,"Beginning: Demonstrate a partial ability to identify local, regional,  national and global diversity issues along with the  interconnectedness and interdependency of human  populations.",0,"Unsatisfactory: Demonstrates little ability to identify local, regional,  national and global diversity issues along with the  interconnectedness and interdependency of human  populations."
