vendor_guid,object_type,title,description,display_name,calculation_method,calculation_int,workflow_state,mastery_points,ratings,,,,,,,,,
FerrisPROB1,outcome,PRB1 Framing questions,Problem Solving – PRB1 Framing questions – Students will formulate creative and informed questions in order to investigate problems and develop solutions. ,PROB1,highest,,active,3,4,Advanced: Formulates clear and insightful questions that are informed and innovative,3,Proficient: Formulates clear and competent questions that are informed and creative,2,Progressing: Formulates vague questions that are somewhat informed and creative,1,Beginning: Formulates incomplete questions that are uninformed and uncreative,0,Unsatisfactory: No attempt made to formulate questions to investigate a problem.
