vendor_guid,object_type,title,description,display_name,calculation_method,calculation_int,workflow_state,mastery_points,ratings,,,,,,,,,
FerrisSSOC3,outcome,SOC3 Social Control and Agency of Individuals,"Self and Society – SOC3 Social Control and Agency of Individuals – Students using social science theory and methods will be able to critically analyze the bidirectional effects of various social contexts on the behavior of individuals, and the effect that individuals have on society.",SSOC3,highest,,active,3,4,Advanced: ,3,Proficient: ,2,Progressing: ,1,Beginning: ,0,Unsatisfactory: 
