vendor_guid,object_type,title,description,display_name,calculation_method,calculation_int,workflow_state,mastery_points,ratings,,,,,,,,,
FerrisSSOC2,outcome,SOC2 Society,"Self and Society – SOC2 Society – Students using social science theory and methods will be able to evaluate human interactions within relationships, social groups, organizations, communities, and institutions. ",SSOC2,highest,,active,3,4,Advanced: ,3,Proficient: ,2,Progressing: ,1,Beginning: ,0,Unsatisfactory: 
