vendor_guid,object_type,title,description,display_name,calculation_method,calculation_int,workflow_state,mastery_points,ratings,,,,,,,,,
FerrisSSOC4,outcome,SOC4 Social Science Theory and Methodology,"Self and Society – SOC4 Social Science Theory and Methodology – Students will be able to apply social science theory, methods, and ethics to better understand individuals and society and their interconnections. ",SSOC4,highest,,active,3,4,Advanced: ,3,Proficient: ,2,Progressing: ,1,Beginning: ,0,Unsatisfactory: 
