vendor_guid,object_type,title,description,display_name,calculation_method,calculation_int,workflow_state,mastery_points,ratings,,,,,,,,,
FerrisDIVG2,outcome,DIVG2 Change,Diversity (Global) – DIVG2 Change – Students will explain examples of how local to global cultures and societies change through convergence and/or divergence. ,DIVG2,highest,,active,3,4,Advanced: Demonstrate a sophisticated and multi-layered ability to explain examples of how local to global cultures and societies change through convergence and/or divergence.,3,Proficient: Demonstrate an advanced ability to explain examples of how local to global cultures and societies change through convergence and/or divergence.,2,Progressing: Demonstrate a basic ability to explain examples of  how local to global cultures and societies change through convergence and/or divergence.,1,Beginning: Demonstrate a partial ability to explain examples of how local to global cultures and societies change through convergence and/or divergence.,0,Unsatisfactory: Demonstrates little ability to explain examples of how local to global cultures and societies change through convergence and/or divergence.
