vendor_guid,object_type,title,description,display_name,calculation_method,calculation_int,workflow_state,mastery_points,ratings,,,,,,,,,
FerrisCULT3,outcome,CUL3 Analysis,"Culture – CUL3 Analysis – students will be able to develop, justify and improve value distinctions (including aesthetic and ethical) in perception, craft, and life choices. ",CULT3,highest,,active,3,4,"Advanced: Demonstrates a sophisticated and multi-layered ability to justify and improve value distinctions (including aesthetic and ethical) in perception, craft, and life choices.",3,"Proficient: Demonstrates an advanced ability to justify and improve value distinctions (including aesthetic and ethical) in perception, craft, and life choices.",2,"Progressing: Demonstrates a basic ability to justify and improve value distinctions (including aesthetic and ethical) in perception, craft, and life choices.",1,"Beginning: Demonstrates a partial ability to justify and improve value distinctions (including aesthetic and ethical) in perception, craft, and life choices.",0,"Unsatisfactory: Demonstrates little ability to justify and improve value distinctions (including aesthetic and ethical) in perception, craft, and life choices."
