vendor_guid,object_type,title,description,display_name,calculation_method,calculation_int,workflow_state,mastery_points,ratings,,,,,,,,,
FerrisCULT4,outcome,"CUL4 Process-Awareness, Participation","Culture – CUL4 Process-Awareness, Participation – students will be able to explain the processes, contexts, and motivations behind the production of cultural works and practices, and when appropriate, participate in their creation.",CULT4,highest,,active,3,4,"Advanced: Demonstrates a sophisticated and multi-layered  ability to explain the processes, contexts, and  motivations behind the production of cultural  works and practices, and when appropriate,  participate in their creation.",3,"Proficient: Demonstrates an advanced ability to explain the processes, contexts, and motivations behind the production of cultural works and practices, and when appropriate, participate in their creation.",2,"Progressing: Demonstrates a basic ability to explain the  processes, contexts, and motivations behind the  production of cultural works and practices, and  when appropriate, participate in their creation.",1,"Beginning: Demonstrates a partial ability to explain the processes, contexts, and motivations behind the production of cultural works and practices, and  when appropriate, participate in their creation.",0,"Unsatisfactory: processes, contexts, and motivations behind the production of cultural works and practices, and when appropriate, participate in their creation."
