vendor_guid,object_type,title,description,display_name,calculation_method,calculation_int,workflow_state,mastery_points,ratings,,,,,,,,,
FerrisQNT1,outcome,QNT1 Express information,Quantitative Literacy – QNT1 Express information – Students express information in multiple mathematical forms.  ,QNT1,highest,,active,3,4,"Advanced: Students express information symbolically, graphically, numerically, and verbally, and transition easily from one form to another.",3,Proficient: Students express information in three of the four forms listed in the Level 4 description and transition easily among those forms.,2,Progressing: Students express information in two of the four forms listed in the Level 4 description and transition easily between those forms.,1,Beginning: Students express information in one of the four forms,0,Unsatisfactory: Students are unable to express information in any of the four forms listed in the Level 4 description.
